return_period,doc_type,invoice_no,invoice_date,counterparty_id,counterparty_name,gstin,taxable_value,cgst_amount,sgst_amount,igst_amount,total_tax_amount,gstr2b_status,mismatch_flag,mismatch_reason
2024-05,Sale,S-202405-00579,2024-05-01,C007,Industrial Chemicals Pvt Ltd,24CUST0578Z5,140797.44,12671.77,12671.77,0.0,25343.54,N/A,0,
2024-05,Sale,S-202405-00580,2024-05-01,C008,Rajkot Agro Feed Traders,24CUST0579Z5,79170.6,7125.35,7125.35,0.0,14250.7,N/A,0,
2024-06,Sale,S-202406-00581,2024-06-01,C001,Shree Traders Ahmedabad,24CUST0580Z5,197186.08,17746.75,17746.75,0.0,35493.5,N/A,0,
2024-06,Sale,S-202406-00582,2024-06-01,C001,Shree Traders Ahmedabad,24CUST0581Z5,89460.03,8051.4,8051.4,0.0,16102.8,N/A,0,
2024-06,Sale,S-202406-00583,2024-06-01,C001,Shree Traders Ahmedabad,24CUST0582Z5,71594.28,6443.49,6443.49,0.0,12886.98,N/A,0,
2024-06,Sale,S-202406-00584,2024-06-01,C001,Shree Traders Ahmedabad,24CUST0583Z5,51821.94,4663.97,4663.97,0.0,9327.94,N/A,0,
2024-06,Sale,S-202406-00585,2024-06-01,C002,West India Distributors Mumbai,27CUST0584Z5,248302.56,0.0,0.0,44694.46,44694.46,N/A,0,
2024-06,Sale,S-202406-00586,2024-06-01,C002,West India Distributors Mumbai,27CUST0585Z5,99392.83,0.0,0.0,17890.71,17890.71,N/A,0,
2024-06,Sale,S-202406-00587,2024-06-01,C002,West India Distributors Mumbai,27CUST0586Z5,94471.11,0.0,0.0,17004.8,17004.8,N/A,0,
2024-06,Sale,S-202406-00588,2024-06-01,C002,West India Distributors Mumbai,27CUST0587Z5,62916.3,0.0,0.0,11324.93,11324.93,N/A,0,
2024-06,Sale,S-202406-00589,2024-06-01,C003,FreshMart Vadodara,24CUST0588Z5,117123.16,10541.08,10541.08,0.0,21082.16,N/A,0,
2024-06,Sale,S-202406-00590,2024-06-01,C003,FreshMart Vadodara,24CUST0589Z5,48400.0,4356.0,4356.0,0.0,8712.0,N/A,0,
2024-06,Sale,S-202406-00591,2024-06-01,C003,FreshMart Vadodara,24CUST0590Z5,45353.16,4081.78,4081.78,0.0,8163.56,N/A,0,
2024-06,Sale,S-202406-00592,2024-06-01,C003,FreshMart Vadodara,24CUST0591Z5,28624.86,2576.24,2576.24,0.0,5152.48,N/A,0,
2024-06,Sale,S-202406-00593,2024-06-01,C004,Pune Retail Mart,27CUST0592Z5,104677.96,0.0,0.0,18842.03,18842.03,N/A,0,
2024-06,Sale,S-202406-00594,2024-06-01,C004,Pune Retail Mart,27CUST0593Z5,44528.0,0.0,0.0,8015.04,8015.04,N/A,0,
2024-06,Sale,S-202406-00595,2024-06-01,C004,Pune Retail Mart,27CUST0594Z5,38650.02,0.0,0.0,6957.0,6957.0,N/A,0,
2024-06,Sale,S-202406-00596,2024-06-01,C004,Pune Retail Mart,27CUST0595Z5,25444.32,0.0,0.0,4579.98,4579.98,N/A,0,
2024-06,Sale,S-202406-00599,2024-06-01,C007,Industrial Chemicals Pvt Ltd,24CUST0598Z5,145825.92,13124.33,13124.33,0.0,26248.66,N/A,0,
2024-06,Sale,S-202406-00600,2024-06-01,C008,Rajkot Agro Feed Traders,24CUST0599Z5,79744.3,7176.99,7176.99,0.0,14353.98,N/A,0,
2024-07,Sale,S-202407-00601,2024-07-01,C001,Shree Traders Ahmedabad,24CUST0600Z5,189602.0,17064.18,17064.18,0.0,34128.36,N/A,0,
2024-07,Sale,S-202407-00602,2024-07-01,C001,Shree Traders Ahmedabad,24CUST0601Z5,71361.18,6422.51,6422.51,0.0,12845.02,N/A,0,
2024-07,Sale,S-202407-00603,2024-07-01,C001,Shree Traders Ahmedabad,24CUST0602Z5,59173.44,5325.61,5325.61,0.0,10651.22,N/A,0,
2024-07,Sale,S-202407-00604,2024-07-01,C001,Shree Traders Ahmedabad,24CUST0603Z5,50689.22,4562.03,4562.03,0.0,9124.06,N/A,0,
2024-07,Sale,S-202407-00605,2024-07-01,C002,West India Distributors Mumbai,27CUST0604Z5,236064.07,0.0,0.0,42491.53,42491.53,N/A,0,
2024-07,Sale,S-202407-00606,2024-07-01,C002,West India Distributors Mumbai,27CUST0605Z5,105012.78,0.0,0.0,18902.3,18902.3,N/A,0,
2024-07,Sale,S-202407-00607,2024-07-01,C002,West India Distributors Mumbai,27CUST0606Z5,89935.46,0.0,0.0,16188.38,16188.38,N/A,0,
2024-07,Sale,S-202407-00608,2024-07-01,C002,West India Distributors Mumbai,27CUST0607Z5,56453.2,0.0,0.0,10161.58,10161.58,N/A,0,
2024-07,Sale,S-202407-00609,2024-07-01,C003,FreshMart Vadodara,24CUST0608Z5,105369.36,9483.24,9483.24,0.0,18966.48,N/A,0,
2024-07,Sale,S-202407-00610,2024-07-01,C003,FreshMart Vadodara,24CUST0609Z5,39952.0,3595.68,3595.68,0.0,7191.36,N/A,0,
2024-07,Sale,S-202407-00611,2024-07-01,C003,FreshMart Vadodara,24CUST0610Z5,41930.28,3773.73,3773.73,0.0,7547.46,N/A,0,
2024-07,Sale,S-202407-00612,2024-07-01,C003,FreshMart Vadodara,24CUST0611Z5,29203.14,2628.28,2628.28,0.0,5256.56,N/A,0,
2024-07,Sale,S-202407-00613,2024-07-01,C004,Pune Retail Mart,27CUST0612Z5,106613.88,0.0,0.0,19190.5,19190.5,N/A,0,
2024-07,Sale,S-202407-00614,2024-07-01,C004,Pune Retail Mart,27CUST0613Z5,44000.0,0.0,0.0,7920.0,7920.0,N/A,0,
2024-07,Sale,S-202407-00615,2024-07-01,C004,Pune Retail Mart,27CUST0614Z5,34941.9,0.0,0.0,6289.54,6289.54,N/A,0,
2024-07,Sale,S-202407-00616,2024-07-01,C004,Pune Retail Mart,27CUST0615Z5,26890.02,0.0,0.0,4840.2,4840.2,N/A,0,
2024-07,Sale,S-202407-00619,2024-07-01,C007,Industrial Chemicals Pvt Ltd,24CUST0618Z5,135768.96,12219.21,12219.21,0.0,24438.42,N/A,0,
2024-07,Sale,S-202407-00620,2024-07-01,C008,Rajkot Agro Feed Traders,24CUST0619Z5,68844.0,6195.96,6195.96,0.0,12391.92,N/A,0,
2024-08,Sale,S-202408-00621,2024-08-01,C001,Shree Traders Ahmedabad,24CUST0620Z5,175517.28,15796.56,15796.56,0.0,31593.12,N/A,0,
2024-08,Sale,S-202408-00622,2024-08-01,C001,Shree Traders Ahmedabad,24CUST0621Z5,87391.59,7865.24,7865.24,0.0,15730.48,N/A,0,
2024-08,Sale,S-202408-00623,2024-08-01,C001,Shree Traders Ahmedabad,24CUST0622Z5,60987.72,5488.89,5488.89,0.0,10977.78,N/A,0,
2024-08,Sale,S-202408-00624,2024-08-01,C001,Shree Traders Ahmedabad,24CUST0623Z5,47291.06,4256.2,4256.2,0.0,8512.4,N/A,0,
2024-08,Sale,S-202408-00625,2024-08-01,C002,West India Distributors Mumbai,27CUST0624Z5,233666.84,0.0,0.0,42060.03,42060.03,N/A,0,
2024-08,Sale,S-202408-00626,2024-08-01,C002,West India Distributors Mumbai,27CUST0625Z5,89116.35,0.0,0.0,16040.94,16040.94,N/A,0,
2024-08,Sale,S-202408-00627,2024-08-01,C002,West India Distributors Mumbai,27CUST0626Z5,74514.25,0.0,0.0,13412.56,13412.56,N/A,0,
2024-08,Sale,S-202408-00628,2024-08-01,C002,West India Distributors Mumbai,27CUST0627Z5,55002.3,0.0,0.0,9900.41,9900.41,N/A,0,
2024-08,Sale,S-202408-00629,2024-08-01,C003,FreshMart Vadodara,24CUST0628Z5,98317.08,8848.54,8848.54,0.0,17697.08,N/A,0,
2024-08,Sale,S-202408-00630,2024-08-01,C003,FreshMart Vadodara,24CUST0629Z5,43648.0,3928.32,3928.32,0.0,7856.64,N/A,0,
2024-08,Sale,S-202408-00631,2024-08-01,C003,FreshMart Vadodara,24CUST0630Z5,37223.82,3350.14,3350.14,0.0,6700.28,N/A,0,
2024-08,Sale,S-202408-00632,2024-08-01,C003,FreshMart Vadodara,24CUST0631Z5,30504.27,2745.38,2745.38,0.0,5490.76,N/A,0,
2024-08,Sale,S-202408-00633,2024-08-01,C004,Pune Retail Mart,27CUST0632Z5,110485.72,0.0,0.0,19887.43,19887.43,N/A,0,
2024-08,Sale,S-202408-00634,2024-08-01,C004,Pune Retail Mart,27CUST0633Z5,44000.0,0.0,0.0,7920.0,7920.0,N/A,0,
2024-08,Sale,S-202408-00635,2024-08-01,C004,Pune Retail Mart,27CUST0634Z5,34799.28,0.0,0.0,6263.87,6263.87,N/A,0,
2024-08,Sale,S-202408-00636,2024-08-01,C004,Pune Retail Mart,27CUST0635Z5,24866.04,0.0,0.0,4475.89,4475.89,N/A,0,
2024-08,Sale,S-202408-00639,2024-08-01,C007,Industrial Chemicals Pvt Ltd,24CUST0638Z5,145825.92,13124.33,13124.33,0.0,26248.66,N/A,0,
2024-08,Sale,S-202408-00640,2024-08-01,C008,Rajkot Agro Feed Traders,24CUST0639Z5,76302.1,6867.19,6867.19,0.0,13734.38,N/A,0,
2024-09,Sale,S-202409-00641,2024-09-01,C001,Shree Traders Ahmedabad,24CUST0640Z5,235377.34,21183.96,21183.96,0.0,42367.92,N/A,0,
2024-09,Sale,S-202409-00642,2024-09-01,C001,Shree Traders Ahmedabad,24CUST0641Z5,85150.78,7663.57,7663.57,0.0,15327.14,N/A,0,
2024-09,Sale,S-202409-00643,2024-09-01,C001,Shree Traders Ahmedabad,24CUST0642Z5,70198.68,6317.88,6317.88,0.0,12635.76,N/A,0,
2024-09,Sale,S-202409-00644,2024-09-01,C001,Shree Traders Ahmedabad,24CUST0643Z5,45025.62,4052.31,4052.31,0.0,8104.62,N/A,0,
2024-09,Sale,S-202409-00645,2024-09-01,C002,West India Distributors Mumbai,27CUST0644Z5,236442.58,0.0,0.0,42559.66,42559.66,N/A,0,
2024-09,Sale,S-202409-00646,2024-09-01,C002,West India Distributors Mumbai,27CUST0645Z5,118179.52,0.0,0.0,21272.31,21272.31,N/A,0,
2024-09,Sale,S-202409-00647,2024-09-01,C002,West India Distributors Mumbai,27CUST0646Z5,94341.52,0.0,0.0,16981.47,16981.47,N/A,0,
2024-09,Sale,S-202409-00648,2024-09-01,C002,West India Distributors Mumbai,27CUST0647Z5,62388.7,0.0,0.0,11229.97,11229.97,N/A,0,
2024-09,Sale,S-202409-00649,2024-09-01,C003,FreshMart Vadodara,24CUST0648Z5,125281.68,11275.35,11275.35,0.0,22550.7,N/A,0,
2024-09,Sale,S-202409-00650,2024-09-01,C003,FreshMart Vadodara,24CUST0649Z5,47520.0,4276.8,4276.8,0.0,8553.6,N/A,0,
2024-09,Sale,S-202409-00651,2024-09-01,C003,FreshMart Vadodara,24CUST0650Z5,43641.72,3927.75,3927.75,0.0,7855.5,N/A,0,
2024-09,Sale,S-202409-00652,2024-09-01,C003,FreshMart Vadodara,24CUST0651Z5,30648.84,2758.4,2758.4,0.0,5516.8,N/A,0,
2024-09,Sale,S-202409-00653,2024-09-01,C004,Pune Retail Mart,27CUST0652Z5,122239.52,0.0,0.0,22003.11,22003.11,N/A,0,
2024-09,Sale,S-202409-00654,2024-09-01,C004,Pune Retail Mart,27CUST0653Z5,42240.0,0.0,0.0,7603.2,7603.2,N/A,0,
2024-09,Sale,S-202409-00655,2024-09-01,C004,Pune Retail Mart,27CUST0654Z5,37081.2,0.0,0.0,6674.62,6674.62,N/A,0,
2024-09,Sale,S-202409-00656,2024-09-01,C004,Pune Retail Mart,27CUST0655Z5,27034.59,0.0,0.0,4866.23,4866.23,N/A,0,
2024-09,Sale,S-202409-00659,2024-09-01,C007,Industrial Chemicals Pvt Ltd,24CUST0658Z5,155882.88,14029.46,14029.46,0.0,28058.92,N/A,0,
2024-09,Sale,S-202409-00660,2024-09-01,C008,Rajkot Agro Feed Traders,24CUST0659Z5,57943.7,5214.93,5214.93,0.0,10429.86,N/A,0,
2024-10,Sale,S-202410-00661,2024-10-01,C001,Shree Traders Ahmedabad,24CUST0660Z5,234785.52,21130.7,21130.7,0.0,42261.4,N/A,0,
2024-10,Sale,S-202410-00662,2024-10-01,C001,Shree Traders Ahmedabad,24CUST0661Z5,110175.3,9915.78,9915.78,0.0,19831.56,N/A,0,
2024-10,Sale,S-202410-00663,2024-10-01,C001,Shree Traders Ahmedabad,24CUST0662Z5,75920.64,6832.86,6832.86,0.0,13665.72,N/A,0,
2024-10,Sale,S-202410-00664,2024-10-01,C001,Shree Traders Ahmedabad,24CUST0663Z5,56880.6,5119.25,5119.25,0.0,10238.5,N/A,0,
2024-10,Sale,S-202410-00665,2024-10-01,C002,West India Distributors Mumbai,27CUST0664Z5,320581.8,0.0,0.0,57704.72,57704.72,N/A,0,
2024-10,Sale,S-202410-00666,2024-10-01,C002,West India Distributors Mumbai,27CUST0665Z5,114307.2,0.0,0.0,20575.3,20575.3,N/A,0,
2024-10,Sale,S-202410-00667,2024-10-01,C002,West India Distributors Mumbai,27CUST0666Z5,100173.07,0.0,0.0,18031.15,18031.15,N/A,0,
2024-10,Sale,S-202410-00668,2024-10-01,C002,West India Distributors Mumbai,27CUST0667Z5,63770.49,0.0,0.0,11478.69,11478.69,N/A,0,
2024-10,Sale,S-202410-00669,2024-10-01,C003,FreshMart Vadodara,24CUST0668Z5,139597.2,12563.75,12563.75,0.0,25127.5,N/A,0,
2024-10,Sale,S-202410-00670,2024-10-01,C003,FreshMart Vadodara,24CUST0669Z5,59569.56,5361.26,5361.26,0.0,10722.52,N/A,0,
2024-10,Sale,S-202410-00671,2024-10-01,C003,FreshMart Vadodara,24CUST0670Z5,51057.96,4595.22,4595.22,0.0,9190.44,N/A,0,
2024-10,Sale,S-202410-00672,2024-10-01,C003,FreshMart Vadodara,24CUST0671Z5,32336.08,2910.25,2910.25,0.0,5820.5,N/A,0,
2024-10,Sale,S-202410-00673,2024-10-01,C004,Pune Retail Mart,27CUST0672Z5,115646.7,0.0,0.0,20816.41,20816.41,N/A,0,
2024-10,Sale,S-202410-00674,2024-10-01,C004,Pune Retail Mart,27CUST0673Z5,47551.14,0.0,0.0,8559.21,8559.21,N/A,0,
2024-10,Sale,S-202410-00675,2024-10-01,C004,Pune Retail Mart,27CUST0674Z5,48205.56,0.0,0.0,8677.0,8677.0,N/A,0,
2024-10,Sale,S-202410-00676,2024-10-01,C004,Pune Retail Mart,27CUST0675Z5,32193.0,0.0,0.0,5794.74,5794.74,N/A,0,
2024-10,Sale,S-202410-00679,2024-10-01,C007,Industrial Chemicals Pvt Ltd,24CUST0678Z5,160911.36,14482.02,14482.02,0.0,28964.04,N/A,0,
2024-10,Sale,S-202410-00680,2024-10-01,C008,Rajkot Agro Feed Traders,24CUST0679Z5,73433.6,6609.02,6609.02,0.0,13218.04,N/A,0,
2024-11,Sale,S-202411-00681,2024-11-01,C001,Shree Traders Ahmedabad,24CUST0680Z5,223126.65,20081.4,20081.4,0.0,40162.8,N/A,0,
2024-11,Sale,S-202411-00682,2024-11-01,C001,Shree Traders Ahmedabad,24CUST0681Z5,92608.65,8334.78,8334.78,0.0,16669.56,N/A,0,
2024-11,Sale,S-202411-00683,2024-11-01,C001,Shree Traders Ahmedabad,24CUST0682Z5,81782.16,7360.39,7360.39,0.0,14720.78,N/A,0,
2024-11,Sale,S-202411-00684,2024-11-01,C001,Shree Traders Ahmedabad,24CUST0683Z5,50576.1,4551.85,4551.85,0.0,9103.7,N/A,0,
2024-11,Sale,S-202411-00685,2024-11-01,C002,West India Distributors Mumbai,27CUST0684Z5,268565.22,0.0,0.0,48341.74,48341.74,N/A,0,
2024-11,Sale,S-202411-00686,2024-11-01,C002,West India Distributors Mumbai,27CUST0685Z5,119546.28,0.0,0.0,21518.33,21518.33,N/A,0,
2024-11,Sale,S-202411-00687,2024-11-01,C002,West India Distributors Mumbai,27CUST0686Z5,105745.44,0.0,0.0,19034.18,19034.18,N/A,0,
2024-11,Sale,S-202411-00688,2024-11-01,C002,West India Distributors Mumbai,27CUST0687Z5,63770.49,0.0,0.0,11478.69,11478.69,N/A,0,
2024-11,Sale,S-202411-00689,2024-11-01,C003,FreshMart Vadodara,24CUST0688Z5,111267.18,10014.05,10014.05,0.0,20028.1,N/A,0,
2024-11,Sale,S-202411-00690,2024-11-01,C003,FreshMart Vadodara,24CUST0689Z5,57479.4,5173.15,5173.15,0.0,10346.3,N/A,0,
2024-11,Sale,S-202411-00691,2024-11-01,C003,FreshMart Vadodara,24CUST0690Z5,48490.8,4364.17,4364.17,0.0,8728.34,N/A,0,
2024-11,Sale,S-202411-00692,2024-11-01,C003,FreshMart Vadodara,24CUST0691Z5,36199.24,3257.93,3257.93,0.0,6515.86,N/A,0,
2024-11,Sale,S-202411-00693,2024-11-01,C004,Pune Retail Mart,27CUST0692Z5,129195.84,0.0,0.0,23255.25,23255.25,N/A,0,
2024-11,Sale,S-202411-00694,2024-11-01,C004,Pune Retail Mart,27CUST0693Z5,55737.6,0.0,0.0,10032.77,10032.77,N/A,0,
2024-11,Sale,S-202411-00695,2024-11-01,C004,Pune Retail Mart,27CUST0694Z5,41787.66,0.0,0.0,7521.78,7521.78,N/A,0,
2024-11,Sale,S-202411-00696,2024-11-01,C004,Pune Retail Mart,27CUST0695Z5,29474.48,0.0,0.0,5305.41,5305.41,N/A,0,
2024-11,Sale,S-202411-00699,2024-11-01,C007,Industrial Chemicals Pvt Ltd,24CUST0698Z5,170968.32,15387.15,15387.15,0.0,30774.3,N/A,0,
2024-11,Sale,S-202411-00700,2024-11-01,C008,Rajkot Agro Feed Traders,24CUST0699Z5,81465.4,7331.89,7331.89,0.0,14663.78,N/A,0,
2024-12,Sale,S-202412-00701,2024-12-01,C001,Shree Traders Ahmedabad,24CUST0700Z5,225806.85,20322.62,20322.62,0.0,40645.24,N/A,0,
2024-12,Sale,S-202412-00702,2024-12-01,C001,Shree Traders Ahmedabad,24CUST0701Z5,115462.35,10391.61,10391.61,0.0,20783.22,N/A,0,
2024-12,Sale,S-202412-00703,2024-12-01,C001,Shree Traders Ahmedabad,24CUST0702Z5,80247.0,7222.23,7222.23,0.0,14444.46,N/A,0,
2024-12,Sale,S-202412-00704,2024-12-01,C001,Shree Traders Ahmedabad,24CUST0703Z5,58421.7,5257.95,5257.95,0.0,10515.9,N/A,0,
2024-12,Sale,S-202412-00705,2024-12-01,C002,West India Distributors Mumbai,27CUST0704Z5,289272.06,0.0,0.0,52068.97,52068.97,N/A,0,
2024-12,Sale,S-202412-00706,2024-12-01,C002,West India Distributors Mumbai,27CUST0705Z5,120340.08,0.0,0.0,21661.21,21661.21,N/A,0,
2024-12,Sale,S-202412-00707,2024-12-01,C002,West India Distributors Mumbai,27CUST0706Z5,100821.02,0.0,0.0,18147.78,18147.78,N/A,0,
2024-12,Sale,S-202412-00708,2024-12-01,C002,West India Distributors Mumbai,27CUST0707Z5,63509.67,0.0,0.0,11431.74,11431.74,N/A,0,
2024-12,Sale,S-202412-00709,2024-12-01,C003,FreshMart Vadodara,24CUST0708Z5,118247.04,10642.23,10642.23,0.0,21284.46,N/A,0,
2024-12,Sale,S-202412-00710,2024-12-01,C003,FreshMart Vadodara,24CUST0709Z5,62008.08,5580.73,5580.73,0.0,11161.46,N/A,0,
2024-12,Sale,S-202412-00711,2024-12-01,C003,FreshMart Vadodara,24CUST0710Z5,49631.76,4466.86,4466.86,0.0,8933.72,N/A,0,
2024-12,Sale,S-202412-00712,2024-12-01,C003,FreshMart Vadodara,24CUST0711Z5,36771.56,3309.44,3309.44,0.0,6618.88,N/A,0,
2024-12,Sale,S-202412-00713,2024-12-01,C004,Pune Retail Mart,27CUST0712Z5,122900.28,0.0,0.0,22122.05,22122.05,N/A,0,
2024-12,Sale,S-202412-00714,2024-12-01,C004,Pune Retail Mart,27CUST0713Z5,49989.66,0.0,0.0,8998.14,8998.14,N/A,0,
2024-12,Sale,S-202412-00715,2024-12-01,C004,Pune Retail Mart,27CUST0714Z5,44069.58,0.0,0.0,7932.52,7932.52,N/A,0,
2024-12,Sale,S-202412-00716,2024-12-01,C004,Pune Retail Mart,27CUST0715Z5,29331.4,0.0,0.0,5279.65,5279.65,N/A,0,
2024-12,Sale,S-202412-00719,2024-12-01,C007,Industrial Chemicals Pvt Ltd,24CUST0718Z5,145825.92,13124.33,13124.33,0.0,26248.66,N/A,0,
2024-12,Sale,S-202412-00720,2024-12-01,C008,Rajkot Agro Feed Traders,24CUST0719Z5,76875.8,6918.82,6918.82,0.0,13837.64,N/A,0,
2025-01,Sale,S-202501-00721,2025-01-01,C001,Shree Traders Ahmedabad,24CUST0720Z5,287290.29,25856.13,25856.13,0.0,51712.26,N/A,0,
2025-01,Sale,S-202501-00722,2025-01-01,C001,Shree Traders Ahmedabad,24CUST0721Z5,111888.15,10069.93,10069.93,0.0,20139.86,N/A,0,
2025-01,Sale,S-202501-00723,2025-01-01,C001,Shree Traders Ahmedabad,24CUST0722Z5,81771.2,7359.41,7359.41,0.0,14718.82,N/A,0,
2025-01,Sale,S-202501-00724,2025-01-01,C001,Shree Traders Ahmedabad,24CUST0723Z5,67866.54,6107.99,6107.99,0.0,12215.98,N/A,0,
2025-01,Sale,S-202501-00725,2025-01-01,C002,West India Distributors Mumbai,27CUST0724Z5,312986.96,0.0,0.0,56337.65,56337.65,N/A,0,
2025-01,Sale,S-202501-00726,2025-01-01,C002,West India Distributors Mumbai,27CUST0725Z5,118602.54,0.0,0.0,21348.46,21348.46,N/A,0,
2025-01,Sale,S-202501-00727,2025-01-01,C002,West India Distributors Mumbai,27CUST0726Z5,101828.09,0.0,0.0,18329.06,18329.06,N/A,0,
2025-01,Sale,S-202501-00728,2025-01-01,C002,West India Distributors Mumbai,27CUST0727Z5,90875.7,0.0,0.0,16357.63,16357.63,N/A,0,
2025-01,Sale,S-202501-00729,2025-01-01,C003,FreshMart Vadodara,24CUST0728Z5,124002.54,11160.23,11160.23,0.0,22320.46,N/A,0,
2025-01,Sale,S-202501-00730,2025-01-01,C003,FreshMart Vadodara,24CUST0729Z5,58866.75,5298.01,5298.01,0.0,10596.02,N/A,0,
2025-01,Sale,S-202501-00731,2025-01-01,C003,FreshMart Vadodara,24CUST0730Z5,52976.65,4767.9,4767.9,0.0,9535.8,N/A,0,
2025-01,Sale,S-202501-00732,2025-01-01,C003,FreshMart Vadodara,24CUST0731Z5,39670.5,3570.34,3570.34,0.0,7140.68,N/A,0,
2025-01,Sale,S-202501-00733,2025-01-01,C004,Pune Retail Mart,27CUST0732Z5,139180.68,0.0,0.0,25052.52,25052.52,N/A,0,
2025-01,Sale,S-202501-00734,2025-01-01,C004,Pune Retail Mart,27CUST0733Z5,56862.0,0.0,0.0,10235.16,10235.16,N/A,0,
2025-01,Sale,S-202501-00735,2025-01-01,C004,Pune Retail Mart,27CUST0734Z5,47305.91,0.0,0.0,8515.06,8515.06,N/A,0,
2025-01,Sale,S-202501-00736,2025-01-01,C004,Pune Retail Mart,27CUST0735Z5,39221.4,0.0,0.0,7059.85,7059.85,N/A,0,
2025-01,Sale,S-202501-00739,2025-01-01,C007,Industrial Chemicals Pvt Ltd,24CUST0738Z5,163099.68,14678.97,14678.97,0.0,29357.94,N/A,0,
2025-01,Sale,S-202501-00740,2025-01-01,C008,Rajkot Agro Feed Traders,24CUST0739Z5,73831.98,6644.88,6644.88,0.0,13289.76,N/A,0,
2025-02,Sale,S-202502-00741,2025-02-01,C001,Shree Traders Ahmedabad,24CUST0740Z5,238339.4,21450.55,21450.55,0.0,42901.1,N/A,0,
2025-02,Sale,S-202502-00742,2025-02-01,C001,Shree Traders Ahmedabad,24CUST0741Z5,115243.65,10371.93,10371.93,0.0,20743.86,N/A,0,
2025-02,Sale,S-202502-00743,2025-02-01,C001,Shree Traders Ahmedabad,24CUST0742Z5,70673.68,6360.63,6360.63,0.0,12721.26,N/A,0,
2025-02,Sale,S-202502-00744,2025-02-01,C001,Shree Traders Ahmedabad,24CUST0743Z5,60589.26,5453.03,5453.03,0.0,10906.06,N/A,0,
2025-02,Sale,S-202502-00745,2025-02-01,C002,West India Distributors Mumbai,27CUST0744Z5,284613.56,0.0,0.0,51230.44,51230.44,N/A,0,
2025-02,Sale,S-202502-00746,2025-02-01,C002,West India Distributors Mumbai,27CUST0745Z5,121471.23,0.0,0.0,21864.82,21864.82,N/A,0,
2025-02,Sale,S-202502-00747,2025-02-01,C002,West India Distributors Mumbai,27CUST0746Z5,94641.82,0.0,0.0,17035.53,17035.53,N/A,0,
2025-02,Sale,S-202502-00748,2025-02-01,C002,West India Distributors Mumbai,27CUST0747Z5,71489.18,0.0,0.0,12868.05,12868.05,N/A,0,
2025-02,Sale,S-202502-00749,2025-02-01,C003,FreshMart Vadodara,24CUST0748Z5,121394.91,10925.54,10925.54,0.0,21851.08,N/A,0,
2025-02,Sale,S-202502-00750,2025-02-01,C003,FreshMart Vadodara,24CUST0749Z5,54321.3,4888.92,4888.92,0.0,9777.84,N/A,0,
2025-02,Sale,S-202502-00751,2025-02-01,C003,FreshMart Vadodara,24CUST0750Z5,43575.16,3921.76,3921.76,0.0,7843.52,N/A,0,
2025-02,Sale,S-202502-00752,2025-02-01,C003,FreshMart Vadodara,24CUST0751Z5,37512.48,3376.12,3376.12,0.0,6752.24,N/A,0,
2025-02,Sale,S-202502-00753,2025-02-01,C004,Pune Retail Mart,27CUST0752Z5,123999.33,0.0,0.0,22319.88,22319.88,N/A,0,
2025-02,Sale,S-202502-00754,2025-02-01,C004,Pune Retail Mart,27CUST0753Z5,47692.26,0.0,0.0,8584.61,8584.61,N/A,0,
2025-02,Sale,S-202502-00755,2025-02-01,C004,Pune Retail Mart,27CUST0754Z5,38501.34,0.0,0.0,6930.24,6930.24,N/A,0,
2025-02,Sale,S-202502-00756,2025-02-01,C004,Pune Retail Mart,27CUST0755Z5,32823.42,0.0,0.0,5908.22,5908.22,N/A,0,
2025-02,Sale,S-202502-00759,2025-02-01,C007,Industrial Chemicals Pvt Ltd,24CUST0758Z5,168360.96,15152.49,15152.49,0.0,30304.98,N/A,0,
2025-02,Sale,S-202502-00760,2025-02-01,C008,Rajkot Agro Feed Traders,24CUST0759Z5,54623.66,4916.13,4916.13,0.0,9832.26,N/A,0,
2025-03,Sale,S-202503-00761,2025-03-01,C001,Shree Traders Ahmedabad,24CUST0760Z5,212408.3,19116.75,19116.75,0.0,38233.5,N/A,0,
2025-03,Sale,S-202503-00762,2025-03-01,C001,Shree Traders Ahmedabad,24CUST0761Z5,102258.45,9203.26,9203.26,0.0,18406.52,N/A,0,
2025-03,Sale,S-202503-00763,2025-03-01,C001,Shree Traders Ahmedabad,24CUST0762Z5,69213.48,6229.21,6229.21,0.0,12458.42,N/A,0,
2025-03,Sale,S-202503-00764,2025-03-01,C001,Shree Traders Ahmedabad,24CUST0763Z5,67403.7,6066.33,6066.33,0.0,12132.66,N/A,0,
2025-03,Sale,S-202503-00765,2025-03-01,C002,West India Distributors Mumbai,27CUST0764Z5,282237.38,0.0,0.0,50802.73,50802.73,N/A,0,
2025-03,Sale,S-202503-00766,2025-03-01,C002,West India Distributors Mumbai,27CUST0765Z5,115926.9,0.0,0.0,20866.84,20866.84,N/A,0,
2025-03,Sale,S-202503-00767,2025-03-01,C002,West India Distributors Mumbai,27CUST0766Z5,91658.84,0.0,0.0,16498.59,16498.59,N/A,0,
2025-03,Sale,S-202503-00768,2025-03-01,C002,West India Distributors Mumbai,27CUST0767Z5,73973.36,0.0,0.0,13315.2,13315.2,N/A,0,
2025-03,Sale,S-202503-00769,2025-03-01,C003,FreshMart Vadodara,24CUST0768Z5,122552.43,11029.72,11029.72,0.0,22059.44,N/A,0,
